Species,ID_No,Clutch.ID,Date.eggs.hatched,Stocking.density,Tank.ID,Date.stocked,Year,Date.metamorphosed,Days.to.metamorphosis,Mass.g.metamorphosed,Mark,Fate.comments,Mortality,Facility
Rcapito,161,,2/16/19,50,34,2/27/19,2019,5/29/19,,5.6, , , ,UGA
Rcapito,162,,2/16/19,50,34,2/27/19,2019,5/29/19,,5.46, , , ,UGA
Rcapito,163,,2/16/19,50,34,2/27/19,2019,5/29/19,,5.4, , , ,UGA
Rcapito,164,,2/16/19,50,34,2/27/19,2019,5/29/19,,5.04, , , ,UGA
Rcapito,165,,2/16/19,50,34,2/27/19,2019,5/29/19,,5.13, , , ,UGA
Rcapito,166,,2/16/19,50,34,2/27/19,2019,5/29/19,,5.2, , , ,UGA
Rcapito,167,,2/16/19,50,34,2/27/19,2019,5/29/19,,5.64, , , ,UGA
Rcapito,183,,2/16/19,50,34,2/27/19,2019,5/29/19,,4.87, , , ,UGA
Rcapito,185,,2/16/19,50,34,2/27/19,2019,5/29/19,,5.93, , , ,UGA
Rcapito,186,,2/16/19,50,34,2/27/19,2019,5/29/19,,6.94, , , ,UGA
Rcapito,187,,2/16/19,50,34,2/27/19,2019,5/29/19,,4.87, , , ,UGA
Rcapito,188,,2/16/19,50,34,2/27/19,2019,5/29/19,,4.5, , , ,UGA
Rcapito,310,,2/16/19,50,34,2/27/19,2019,5/31/19,,5.37, , , ,UGA
Rcapito,311,,2/16/19,50,34,2/27/19,2019,5/31/19,,5.42, , , ,UGA
Rcapito,312,,2/16/19,50,34,2/27/19,2019,5/31/19,,5.17, , , ,UGA
Rcapito,313,,2/16/19,50,34,2/27/19,2019,5/31/19,,5.35, , , ,UGA
Rcapito,325,,2/16/19,50,34,2/27/19,2019,6/1/19,,5.6, , , ,UGA
Rcapito,326,,2/16/19,50,34,2/27/19,2019,6/1/19,,5.12, , , ,UGA
Rcapito,327,,2/16/19,50,34,2/27/19,2019,6/1/19,,5.02, , , ,UGA
Rcapito,137,,2/16/19,50,34,2/27/19,2019,5/29/19,,4.41, ,NDF, ,UGA
Rcapito,138,,2/16/19,50,34,2/27/19,2019,5/29/19,,5.15, ,NDF, ,UGA
Rcapito,184,,2/16/19,50,34,2/27/19,2019,5/29/19,,4.5, ,NDF, ,UGA
Rcapito,706,,2/16/19,50,34,2/27/19,2019,6/6/19,,4.96,,NDF,,UGA
Rcapito,748,,2/16/19,50,34,2/27/19,2019,6/7/19,,5.58,,NDF,,UGA
Rcapito,1179,,2/16/19,50,34,2/27/19,2019,6/20/19,,6.25,,NDF,,UGA
Rcapito,702,,2/16/19,50,34,2/27/19,2019,6/6/19,,5.42,,,,UGA
Rcapito,703,,2/16/19,50,34,2/27/19,2019,6/6/19,,5,,,,UGA
Rcapito,704,,2/16/19,50,34,2/27/19,2019,6/6/19,,5.07,,,,UGA
Rcapito,705,,2/16/19,50,34,2/27/19,2019,6/6/19,,6.3,,,,UGA
Rcapito,746,,2/16/19,50,34,2/27/19,2019,6/7/19,,4.21,,,,UGA
Rcapito,747,,2/16/19,50,34,2/27/19,2019,6/7/19,,5.44,,,,UGA
Rcapito,1110,,2/16/19,50,34,2/27/19,2019,6/17/19,,6.51,,,,UGA
Rcapito,259,,2/16/19,50,35,2/27/19,2019,5/29/19,,4.32, , ,dead 5/30,UGA
Rcapito,324,,2/16/19,50,"""James""",2/27/19,2019,6/1/19,,5.8, , , ,UGA
Rcapito,86,,2/16/19,50,UN,2/27/19,2019,5/28/19,,5.58, , , ,UGA
,,,,,,,,,,4.833557692,,,,
